index,file,true_label,pred_label,prob,overlay_shown,heatmap_mean,heatmap_max,orig_saved,overlay_saved
111,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0139-0001.jpeg,0,0,0.02085905522108078,0,0.14099974930286407,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0111_NORMAL2-IM-0139-0001.jpeg,
112,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0141-0001.jpeg,0,0,0.002919668797403574,0,0.04884863272309303,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0112_NORMAL2-IM-0141-0001.jpeg,
113,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0145-0001.jpeg,0,0,0.2512664198875427,1,0.36563894152641296,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0113_NORMAL2-IM-0145-0001.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0113_NORMAL2-IM-0145-0001.jpeg
114,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0146-0001.jpeg,0,0,0.020600885152816772,0,0.09826434403657913,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0114_NORMAL2-IM-0146-0001.jpeg,
115,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0150-0001.jpeg,0,0,0.13593558967113495,0,0.27314192056655884,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0115_NORMAL2-IM-0150-0001.jpeg,
116,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0171-0001.jpeg,0,0,0.06004660576581955,0,0.11074811220169067,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0116_NORMAL2-IM-0171-0001.jpeg,
117,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0173-0001-0001.jpeg,0,0,0.14589466154575348,0,0.2579016387462616,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0117_NORMAL2-IM-0173-0001-0001.jpeg,
118,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0173-0001-0002.jpeg,0,0,0.14589466154575348,0,0.2579016387462616,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0118_NORMAL2-IM-0173-0001-0002.jpeg,
119,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0195-0001.jpeg,0,1,0.8734331727027893,1,0.4349474608898163,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0119_NORMAL2-IM-0195-0001.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0119_NORMAL2-IM-0195-0001.jpeg
120,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0196-0001.jpeg,0,0,0.05851024016737938,0,0.19009853899478912,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0120_NORMAL2-IM-0196-0001.jpeg,
121,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0198-0001.jpeg,0,0,0.16967488825321198,0,0.18343952298164368,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0121_NORMAL2-IM-0198-0001.jpeg,
122,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0199-0001.jpeg,0,0,0.15420344471931458,0,0.14923478662967682,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0122_NORMAL2-IM-0199-0001.jpeg,
123,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0201-0001.jpeg,0,0,0.467898428440094,1,0.2622643709182739,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0123_NORMAL2-IM-0201-0001.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0123_NORMAL2-IM-0201-0001.jpeg
124,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0206-0001.jpeg,0,0,0.38721364736557007,1,0.20896561443805695,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0124_NORMAL2-IM-0206-0001.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0124_NORMAL2-IM-0206-0001.jpeg
125,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0207-0001.jpeg,0,0,0.041580259799957275,0,0.12990817427635193,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0125_NORMAL2-IM-0207-0001.jpeg,
126,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0210-0001.jpeg,0,0,0.35557296872138977,1,0.23360827565193176,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0126_NORMAL2-IM-0210-0001.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0126_NORMAL2-IM-0210-0001.jpeg
127,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0213-0001.jpeg,0,0,0.048319775611162186,0,0.1671862155199051,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0127_NORMAL2-IM-0213-0001.jpeg,
128,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0217-0001.jpeg,0,0,0.4101763665676117,1,0.21294717490673065,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0128_NORMAL2-IM-0217-0001.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0128_NORMAL2-IM-0217-0001.jpeg
129,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0219-0001.jpeg,0,0,0.41102638840675354,1,0.3727231025695801,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0129_NORMAL2-IM-0219-0001.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0129_NORMAL2-IM-0219-0001.jpeg
130,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0221-0001.jpeg,0,0,0.7209146022796631,1,0.3856154680252075,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0130_NORMAL2-IM-0221-0001.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0130_NORMAL2-IM-0221-0001.jpeg
131,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0222-0001.jpeg,0,0,0.5275819301605225,1,0.4155828058719635,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0131_NORMAL2-IM-0222-0001.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0131_NORMAL2-IM-0222-0001.jpeg
132,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0229-0001.jpeg,0,0,0.5944368839263916,1,0.33950990438461304,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0132_NORMAL2-IM-0229-0001.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0132_NORMAL2-IM-0229-0001.jpeg
133,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0232-0001.jpeg,0,0,0.8099604845046997,1,0.46079716086387634,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0133_NORMAL2-IM-0232-0001.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0133_NORMAL2-IM-0232-0001.jpeg
134,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0233-0001.jpeg,0,0,0.4726576805114746,1,0.2575380802154541,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0134_NORMAL2-IM-0233-0001.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0134_NORMAL2-IM-0233-0001.jpeg
135,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0237-0001.jpeg,0,0,0.4651125967502594,1,0.2149372547864914,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0135_NORMAL2-IM-0237-0001.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0135_NORMAL2-IM-0237-0001.jpeg
136,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0238-0001.jpeg,0,1,0.8827319741249084,1,0.42343151569366455,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0136_NORMAL2-IM-0238-0001.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0136_NORMAL2-IM-0238-0001.jpeg
137,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0241-0001.jpeg,0,0,0.022528156638145447,0,0.127393439412117,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0137_NORMAL2-IM-0241-0001.jpeg,
138,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0246-0001-0001.jpeg,0,0,0.25084635615348816,1,0.20782311260700226,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0138_NORMAL2-IM-0246-0001-0001.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0138_NORMAL2-IM-0246-0001-0001.jpeg
139,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0246-0001-0002.jpeg,0,0,0.25084635615348816,1,0.20782311260700226,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0139_NORMAL2-IM-0246-0001-0002.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0139_NORMAL2-IM-0246-0001-0002.jpeg
140,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0246-0001.jpeg,0,1,0.8490111827850342,1,0.4191744029521942,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0140_NORMAL2-IM-0246-0001.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0140_NORMAL2-IM-0246-0001.jpeg
141,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0249-0001.jpeg,0,0,0.7180591821670532,1,0.5572700500488281,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0141_NORMAL2-IM-0249-0001.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0141_NORMAL2-IM-0249-0001.jpeg
142,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0251-0001.jpeg,0,0,0.43762317299842834,1,0.40363848209381104,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0142_NORMAL2-IM-0251-0001.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0142_NORMAL2-IM-0251-0001.jpeg
143,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0252-0001.jpeg,0,1,0.8931825757026672,1,0.46369248628616333,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0143_NORMAL2-IM-0252-0001.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0143_NORMAL2-IM-0252-0001.jpeg
144,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0256-0001.jpeg,0,1,0.9847227334976196,1,0.6537011861801147,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0144_NORMAL2-IM-0256-0001.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0144_NORMAL2-IM-0256-0001.jpeg
145,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0259-0001.jpeg,0,0,0.332302063703537,1,0.2649923264980316,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0145_NORMAL2-IM-0259-0001.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0145_NORMAL2-IM-0259-0001.jpeg
146,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0267-0001.jpeg,0,0,0.09883423894643784,0,0.14205989241600037,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0146_NORMAL2-IM-0267-0001.jpeg,
147,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0271-0001.jpeg,0,0,0.16236446797847748,0,0.28316742181777954,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0147_NORMAL2-IM-0271-0001.jpeg,
148,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0272-0001.jpeg,0,0,0.03332609310746193,0,0.13872763514518738,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0148_NORMAL2-IM-0272-0001.jpeg,
149,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0273-0001.jpeg,0,0,0.40023255348205566,1,0.3038652539253235,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0149_NORMAL2-IM-0273-0001.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0149_NORMAL2-IM-0273-0001.jpeg
150,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0274-0001.jpeg,0,0,0.006963459309190512,0,0.08076529949903488,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0150_NORMAL2-IM-0274-0001.jpeg,
151,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0275-0001.jpeg,0,0,0.04366905987262726,0,0.11664687097072601,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0151_NORMAL2-IM-0275-0001.jpeg,
152,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0276-0001.jpeg,0,0,0.09134524315595627,0,0.1493297815322876,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0152_NORMAL2-IM-0276-0001.jpeg,
153,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0277-0001.jpeg,0,0,0.04243707284331322,0,0.1807357221841812,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0153_NORMAL2-IM-0277-0001.jpeg,
154,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0278-0001.jpeg,0,0,0.07279777526855469,0,0.177642822265625,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0154_NORMAL2-IM-0278-0001.jpeg,
155,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0279-0001.jpeg,0,0,0.01800447702407837,0,0.11303510516881943,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0155_NORMAL2-IM-0279-0001.jpeg,
156,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0280-0001.jpeg,0,0,0.03758266940712929,0,0.1099294051527977,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0156_NORMAL2-IM-0280-0001.jpeg,
157,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0281-0001.jpeg,0,0,0.02882135473191738,0,0.10724678635597229,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0157_NORMAL2-IM-0281-0001.jpeg,
158,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0282-0001.jpeg,0,0,0.3208910822868347,1,0.34789666533470154,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0158_NORMAL2-IM-0282-0001.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0158_NORMAL2-IM-0282-0001.jpeg
159,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0283-0001.jpeg,0,0,0.3911541700363159,1,0.4000127613544464,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0159_NORMAL2-IM-0283-0001.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0159_NORMAL2-IM-0283-0001.jpeg
160,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0285-0001.jpeg,0,0,0.5771419405937195,1,0.47286978363990784,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0160_NORMAL2-IM-0285-0001.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0160_NORMAL2-IM-0285-0001.jpeg
161,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0286-0001.jpeg,0,0,0.03603236377239227,0,0.11787663400173187,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0161_NORMAL2-IM-0286-0001.jpeg,
162,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0287-0001.jpeg,0,0,0.11454198509454727,0,0.2362683266401291,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0162_NORMAL2-IM-0287-0001.jpeg,
163,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0288-0001.jpeg,0,0,0.1819044053554535,0,0.23439009487628937,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0163_NORMAL2-IM-0288-0001.jpeg,
164,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0289-0001.jpeg,0,0,0.02013983204960823,0,0.1353897601366043,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0164_NORMAL2-IM-0289-0001.jpeg,
165,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0290-0001.jpeg,0,0,0.06641041487455368,0,0.1494520604610443,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0165_NORMAL2-IM-0290-0001.jpeg,
166,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0292-0001.jpeg,0,0,0.11060117930173874,0,0.19359667599201202,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0166_NORMAL2-IM-0292-0001.jpeg,
167,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0294-0001.jpeg,0,0,0.08296504616737366,0,0.23605167865753174,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0167_NORMAL2-IM-0294-0001.jpeg,
168,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0297-0001.jpeg,0,0,0.1160440593957901,0,0.14360661804676056,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0168_NORMAL2-IM-0297-0001.jpeg,
169,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0300-0001.jpeg,0,0,0.0270351842045784,0,0.1296171247959137,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0169_NORMAL2-IM-0300-0001.jpeg,
170,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0301-0001.jpeg,0,0,0.08139844983816147,0,0.23942217230796814,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0170_NORMAL2-IM-0301-0001.jpeg,
171,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0302-0001.jpeg,0,0,0.12469450384378433,0,0.23631048202514648,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0171_NORMAL2-IM-0302-0001.jpeg,
172,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0303-0001.jpeg,0,0,0.10980943590402603,0,0.21684026718139648,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0172_NORMAL2-IM-0303-0001.jpeg,
173,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0304-0001.jpeg,0,0,0.03347903862595558,0,0.14023639261722565,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0173_NORMAL2-IM-0304-0001.jpeg,
174,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0305-0001.jpeg,0,0,0.29850244522094727,1,0.2431764304637909,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0174_NORMAL2-IM-0305-0001.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0174_NORMAL2-IM-0305-0001.jpeg
175,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0307-0001.jpeg,0,0,0.0028368534985929728,0,0.05478445440530777,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0175_NORMAL2-IM-0307-0001.jpeg,
176,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0309-0001.jpeg,0,0,0.025956904515624046,0,0.13321109116077423,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0176_NORMAL2-IM-0309-0001.jpeg,
177,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0310-0001.jpeg,0,0,0.042185477912425995,0,0.1887322962284088,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0177_NORMAL2-IM-0310-0001.jpeg,
178,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0311-0001.jpeg,0,0,0.02761317975819111,0,0.1298484206199646,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0178_NORMAL2-IM-0311-0001.jpeg,
179,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0312-0001.jpeg,0,0,0.04740145429968834,0,0.22726471722126007,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0179_NORMAL2-IM-0312-0001.jpeg,
180,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0313-0001.jpeg,0,0,0.036912932991981506,0,0.0854145735502243,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0180_NORMAL2-IM-0313-0001.jpeg,
181,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0315-0001.jpeg,0,0,0.658829391002655,1,0.4598117768764496,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0181_NORMAL2-IM-0315-0001.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0181_NORMAL2-IM-0315-0001.jpeg
182,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0316-0001.jpeg,0,0,0.18408529460430145,0,0.3889209032058716,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0182_NORMAL2-IM-0316-0001.jpeg,
183,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0317-0001.jpeg,0,0,0.01765909045934677,0,0.09780402481555939,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0183_NORMAL2-IM-0317-0001.jpeg,
184,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0319-0001.jpeg,0,0,0.07615815103054047,0,0.2369891256093979,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0184_NORMAL2-IM-0319-0001.jpeg,
185,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0321-0001.jpeg,0,0,0.01907169260084629,0,0.11955633759498596,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0185_NORMAL2-IM-0321-0001.jpeg,
186,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0322-0001.jpeg,0,0,0.1218610629439354,0,0.12924791872501373,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0186_NORMAL2-IM-0322-0001.jpeg,
187,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0323-0001.jpeg,0,0,0.010628842748701572,0,0.09270733594894409,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0187_NORMAL2-IM-0323-0001.jpeg,
188,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0325-0001.jpeg,0,0,0.21174940466880798,0,0.2498416006565094,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0188_NORMAL2-IM-0325-0001.jpeg,
189,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0326-0001.jpeg,0,0,0.03064926341176033,0,0.11618025600910187,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0189_NORMAL2-IM-0326-0001.jpeg,
190,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0327-0001.jpeg,0,0,0.23951949179172516,0,0.3460144102573395,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0190_NORMAL2-IM-0327-0001.jpeg,
191,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0328-0001.jpeg,0,0,0.015694916248321533,0,0.10419343411922455,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0191_NORMAL2-IM-0328-0001.jpeg,
192,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0329-0001.jpeg,0,0,0.03671930730342865,0,0.13902343809604645,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0192_NORMAL2-IM-0329-0001.jpeg,
193,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0330-0001.jpeg,0,0,0.32045087218284607,1,0.29706010222435,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0193_NORMAL2-IM-0330-0001.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0193_NORMAL2-IM-0330-0001.jpeg
194,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0331-0001.jpeg,0,0,0.030265076085925102,0,0.20429371297359467,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0194_NORMAL2-IM-0331-0001.jpeg,
195,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0332-0001.jpeg,0,0,0.03347943350672722,0,0.10878943651914597,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0195_NORMAL2-IM-0332-0001.jpeg,
196,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0333-0001.jpeg,0,0,0.056896090507507324,0,0.16649095714092255,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0196_NORMAL2-IM-0333-0001.jpeg,
197,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0335-0001.jpeg,0,0,0.05659015104174614,0,0.15605725347995758,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0197_NORMAL2-IM-0335-0001.jpeg,
198,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0336-0001.jpeg,0,0,0.4059269428253174,1,0.42473363876342773,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0198_NORMAL2-IM-0336-0001.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0198_NORMAL2-IM-0336-0001.jpeg
199,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0337-0001.jpeg,0,0,0.0014018039219081402,0,0.07054252177476883,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0199_NORMAL2-IM-0337-0001.jpeg,
200,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0338-0001.jpeg,0,0,0.22195060551166534,0,0.30208301544189453,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0200_NORMAL2-IM-0338-0001.jpeg,
201,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0339-0001.jpeg,0,0,0.025734374299645424,0,0.10138466954231262,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0201_NORMAL2-IM-0339-0001.jpeg,
202,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0340-0001.jpeg,0,0,0.34531474113464355,1,0.39699527621269226,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0202_NORMAL2-IM-0340-0001.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0202_NORMAL2-IM-0340-0001.jpeg
203,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0341-0001.jpeg,0,0,0.06631474941968918,0,0.1923351138830185,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0203_NORMAL2-IM-0341-0001.jpeg,
204,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0343-0001.jpeg,0,0,0.21883709728717804,0,0.36635440587997437,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0204_NORMAL2-IM-0343-0001.jpeg,
205,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0345-0001.jpeg,0,0,0.019839158281683922,0,0.052301790565252304,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0205_NORMAL2-IM-0345-0001.jpeg,
206,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0346-0001.jpeg,0,0,0.010521096177399158,0,0.14639991521835327,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0206_NORMAL2-IM-0346-0001.jpeg,
